time,hip_cont_angle,encoder_hip_angle,csv_hip_angle
2.100170850753784,-0.24280919134616852,339.19189453125,-12.304598808288574
2.130206823348999,-0.24052032828330994,339.4775390625,-11.253963470458984
2.1603026390075684,-0.24052032828330994,339.873046875,-11.253963470458984
2.1901299953460693,-0.23479819297790527,340.4443359375,-10.024627685546875
2.2201361656188965,-0.22449836134910583,341.16943359375,-8.628559112548828
2.2501752376556396,-0.20847637951374054,342.13623046875,-7.08758020401001
2.2801778316497803,-0.20847637951374054,343.212890625,-7.08758020401001
2.3103628158569336,-0.18673227727413177,344.443359375,-5.427999973297119
2.3402156829833984,-0.15964750945568085,345.7177734375,-3.6762309074401855
2.37015962600708,-0.12912946939468384,347.10205078125,-1.8569109439849854
2.4001758098602295,-0.12912946939468384,348.50830078125,-1.8569109439849854
2.4301705360412598,-0.09594109654426575,349.892578125,0.007845999673008919
2.4601540565490723,-0.06237125024199486,351.2548828125,1.8989280462265015
2.4901647567749023,-0.06237125024199486,352.6171875,1.8989280462265015
2.520162343978882,-0.02880140393972397,353.84765625,3.7999680042266846
2.5501632690429688,0.0024795911740511656,354.96826171875,5.696688175201416
2.5802175998687744,0.03185320645570755,356.044921875,7.575310230255127
2.610140085220337,0.03185320645570755,357.1435546875,7.575310230255127
2.6401736736297607,0.06046387553215027,358.35205078125,9.42063045501709
2.6701581478118896,0.08869306743144989,359.58251953125,11.21364974975586
2.7001636028289795,0.11768520623445511,0.81298828125,12.93212890625
2.7303805351257324,0.11768520623445511,2.109375,12.93212890625
2.760197877883911,0.14820325374603271,3.3837890625,14.555439949035645
2.7901790142059326,0.1802472025156021,4.7021484375,16.069337844848633
2.820176601409912,0.1802472025156021,5.888671875,16.069337844848633
2.850344181060791,0.21076524257659912,6.96533203125,17.467567443847656
2.8801825046539307,0.23975738883018494,8.02001953125,18.752519607543945
2.9103548526763916,0.2653162479400635,8.96484375,19.932777404785156
2.9401803016662598,0.2653162479400635,9.86572265625,19.932777404785156
2.970176935195923,0.28820478916168213,10.6787109375,21.018789291381836
3.0001776218414307,0.309567391872406,11.4697265625,22.018911361694336
3.030374050140381,0.3282597064971924,12.15087890625,22.936429977416992
3.0603368282318115,0.3282597064971924,12.76611328125,22.936429977416992
3.0901939868927,0.344663143157959,13.33740234375,23.76889991760254
3.1201834678649902,0.3595407009124756,13.86474609375,24.509483337402344
3.1501755714416504,0.3595407009124756,14.3701171875,24.509483337402344
3.180168390274048,0.3725108802318573,14.83154296875,25.14824676513672
3.2101995944976807,0.3843366205692291,15.27099609375,25.67316436767578
3.240180492401123,0.39539939165115356,15.6884765625,26.072052001953125
3.2701783180236816,0.39539939165115356,16.0400390625,26.072052001953125
3.3001677989959717,0.404936283826828,16.36962890625,26.334585189819336
3.3301784992218018,0.41332876682281494,16.63330078125,26.452917098999023
3.3603246212005615,0.41332876682281494,16.80908203125,26.452917098999023
3.3901617527008057,0.4198138415813446,16.962890625,26.422393798828125
3.420156717300415,0.4243915379047394,17.0068359375,26.243316650390625
3.450162887573242,0.42629891633987427,16.98486328125,25.92259407043457
3.480158567428589,0.42629891633987427,17.0068359375,25.92259407043457
3.510148763656616,0.42668038606643677,17.02880859375,25.47414207458496
3.540163278579712,0.42668038606643677,17.0068359375,24.918058395385742
3.5701682567596436,0.42668038606643677,16.98486328125,24.278989791870117
3.6003377437591553,0.42668038606643677,16.962890625,24.278989791870117
3.630176305770874,0.42668038606643677,16.8310546875,23.585617065429688
3.6601879596710205,0.4247730076313019,16.5673828125,22.87034797668457
3.6904654502868652,0.4247730076313019,16.19384765625,22.87034797668457
3.720184087753296,0.4194323718547821,15.6884765625,22.166290283203125
3.750169515609741,0.40989547967910767,15.1171875,21.502809524536133
3.7801766395568848,0.39692530035972595,14.43603515625,20.902334213256836
3.8101747035980225,0.39692530035972595,13.798828125,20.902334213256836
3.840174436569214,0.38166627287864685,13.18359375,20.37847900390625
3.8701815605163574,0.36602577567100525,12.59033203125,19.934326171875
3.9001758098602295,0.35152971744537354,12.0849609375,19.56147003173828
3.9301772117614746,0.35152971744537354,11.71142578125,19.56147003173828
3.9606404304504395,0.3397039771080017,11.35986328125,19.242002487182617
3.9904396533966064,0.33093002438545227,11.18408203125,18.954927444458008
4.020195484161377,0.33093002438545227,11.05224609375,18.954927444458008
4.050184488296509,0.32520791888237,10.986328125,18.68016242980957
4.080169677734375,0.3225375711917877,10.9423828125,18.399227142333984
4.110376834869385,0.32101166248321533,10.92041015625,18.096763610839844
4.140179395675659,0.32101166248321533,10.8544921875,18.096763610839844
4.170182704925537,0.32063019275665283,10.7666015625,17.76178550720215
4.200176477432251,0.31910428404808044,10.65673828125,17.38429832458496
4.230167627334595,0.31605249643325806,10.43701171875,16.950090408325195
4.260166645050049,0.31605249643325806,10.1513671875,16.950090408325195
4.290164470672607,0.3110933005809784,9.82177734375,16.439245223999023
4.320168972015381,0.30346378684043884,9.51416015625,15.830822944641113
4.350164175033569,0.30346378684043884,9.11865234375,15.830822944641113
4.380150556564331,0.2950713336467743,8.701171875,15.111393928527832
4.410143852233887,0.28591591119766235,8.19580078125,14.281585693359375
4.4401469230651855,0.2748531401157379,7.75634765625,13.35571575164795
4.470157623291016,0.2748531401157379,7.18505859375,13.35571575164795
4.500307321548462,0.2630273997783661,6.591796875,12.355518341064453
4.530168533325195,0.24929426610469818,5.95458984375,11.303570747375488
4.560200929641724,0.24929426610469818,5.25146484375,11.303570747375488
4.590357542037964,0.23365376889705658,4.5263671875,10.219325065612793
4.620174407958984,0.21686884760856628,3.779296875,9.118708610534668
4.650175333023071,0.1989395022392273,3.0322265625,8.013957023620605
4.680172920227051,0.1989395022392273,2.21923828125,8.013957023620605
4.710167646408081,0.1806286722421646,1.40625,6.913773059844971
4.740176200866699,0.16117341816425323,0.54931640625,5.822978973388672
4.770175933837891,0.14095520973205566,359.71435546875,4.743509769439697
4.80017614364624,0.14095520973205566,358.92333984375,4.743509769439697
4.830176830291748,0.12073700875043869,358.06640625,4.743509769439697
4.860165119171143,0.12073700875043869,357.03369140625,4.743509769439697
4.890204191207886,0.12073700875043869,355.7373046875,4.743509769439697
4.920174598693848,0.12073700875043869,354.35302734375,4.743509769439697
4.950347900390625,0.12073700875043869,353.25439453125,4.743509769439697
4.980189800262451,0.12073700875043869,352.44140625,4.743509769439697
5.0101916790008545,0.12073700875043869,352.0458984375,4.743509769439697
5.040177345275879,0.12073700875043869,352.02392578125,4.743509769439697
5.070374250411987,0.12073700875043869,352.177734375,4.743509769439697
5.100176572799683,0.12073700875043869,352.177734375,4.743509769439697
5.130167722702026,0.12073700875043869,352.15576171875,4.743509769439697
5.160160541534424,0.12073700875043869,352.15576171875,4.743509769439697
5.1901633739471436,0.12073700875043869,352.177734375,4.743509769439697
5.22016978263855,0.12073700875043869,352.177734375,4.743509769439697
5.2501540184021,0.12073700875043869,352.19970703125,4.743509769439697
5.280157566070557,0.12073700875043869,352.19970703125,4.743509769439697
5.310159206390381,0.12073700875043869,352.177734375,4.743509769439697
5.340144634246826,0.12073700875043869,352.177734375,4.743509769439697
5.370156764984131,0.12073700875043869,352.2216796875,4.743509769439697
5.400160312652588,0.12073700875043869,352.177734375,4.743509769439697
5.430166244506836,0.12073700875043869,352.177734375,4.743509769439697
5.460175514221191,0.12073700875043869,352.15576171875,4.743509769439697
5.490225315093994,0.12073700875043869,352.19970703125,4.743509769439697
5.520095586776733,0.12073700875043869,352.177734375,4.743509769439697
5.550176620483398,0.12073700875043869,352.19970703125,4.743509769439697
5.580168008804321,0.12073700875043869,352.177734375,4.743509769439697
5.610167503356934,0.12073700875043869,352.177734375,4.743509769439697
5.640177011489868,0.12073700875043869,352.177734375,4.743509769439697
5.670175313949585,0.12073700875043869,352.19970703125,4.743509769439697
5.700175523757935,0.12073700875043869,352.177734375,4.743509769439697
5.730557441711426,0.12073700875043869,352.177734375,4.743509769439697
5.760171175003052,0.12073700875043869,352.177734375,4.743509769439697
5.790173768997192,0.12073700875043869,352.2216796875,4.743509769439697
5.820163011550903,0.12073700875043869,352.177734375,4.743509769439697
5.850366830825806,0.12073700875043869,352.19970703125,4.743509769439697
5.880168914794922,0.12073700875043869,352.177734375,4.743509769439697
5.9101784229278564,0.12073700875043869,352.15576171875,4.743509769439697
5.940172910690308,0.12073700875043869,352.177734375,4.743509769439697
5.970167636871338,0.12073700875043869,352.15576171875,4.743509769439697
6.000174522399902,0.12073700875043869,352.177734375,4.743509769439697
6.030317544937134,0.12073700875043869,352.177734375,4.743509769439697
6.060252666473389,0.12073700875043869,352.19970703125,4.743509769439697
6.0901641845703125,0.12073700875043869,352.177734375,4.743509769439697
6.120173215866089,0.12073700875043869,352.19970703125,4.743509769439697
6.15015983581543,0.12073700875043869,352.19970703125,4.743509769439697
6.1801605224609375,0.12073700875043869,352.19970703125,4.743509769439697
6.210148572921753,0.12073700875043869,352.19970703125,4.743509769439697
6.24016261100769,0.12073700875043869,352.177734375,4.743509769439697
6.270159006118774,0.12073700875043869,352.19970703125,4.743509769439697
6.300153970718384,0.12073700875043869,352.177734375,4.743509769439697
6.330163478851318,0.12073700875043869,352.177734375,4.743509769439697
6.3601672649383545,0.12073700875043869,352.177734375,4.743509769439697
6.390522241592407,0.12073700875043869,352.177734375,4.743509769439697
6.4202494621276855,0.12073700875043869,352.177734375,4.743509769439697
6.4501519203186035,0.12073700875043869,352.19970703125,4.743509769439697
6.48018479347229,0.12073700875043869,352.177734375,4.743509769439697
6.51017427444458,0.12073700875043869,352.177734375,4.743509769439697
6.5401670932769775,0.12073700875043869,352.177734375,4.743509769439697
6.570172548294067,0.12073700875043869,352.19970703125,4.743509769439697
6.600166082382202,0.12073700875043869,352.15576171875,4.743509769439697
6.630240201950073,0.12073700875043869,352.19970703125,4.743509769439697
6.660173416137695,0.12073700875043869,352.177734375,4.743509769439697
6.690315246582031,0.12073700875043869,352.19970703125,4.743509769439697
6.7201926708221436,0.12073700875043869,352.177734375,4.743509769439697
